title,originallink,link,description,pubDate
<b>정부</b> “빅5 전임의 10명 중 7명 계약…일주일 새 전공의 20여명 복귀”,https://biz.chosun.com/science-chosun/medicine-health/2024/05/17/SLTF2LIMDFDKVAZ7JSCFIQM5IQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000993188?sid=105,"<b>정부</b>는 이날 일부 의대 교수가 의대 증원이 추진될 경우, 일주일간 휴진을 하겠다고 예고한 것과 관련해 자제를 요청했다.전 실장은 “어떠한 경우에도 환자의 생명은 보호되어야 한다”며 “환자와 그 가족의 불안과... ","Fri, 17 May 2024 11:36:00 +0900"
'조회수 급감' 돌파구는 고성국? &quot;공영방송 맞나&quot; KBS 발칵,https://imnews.imbc.com/news/2024/society/article/6599177_36438.html,https://n.news.naver.com/mnews/article/214/0001349181?sid=102,"&quot;왜 윤석열 <b>정부</b>를 지지하는가&quot;, &quot;입법 만능주의를 견제할 유일한 장치인 대통령의 거부권&quot;, &quot;대통령 기자회견, 특검의 불씨를 껐다&quot; 등 윤 대통령을 지지하는 영상이 대다수입니다. [고성국/시사평론가(출처: 유튜브... ","Fri, 17 May 2024 11:35:00 +0900"
<b>정부</b> 손 들어준 법원...&quot;의료 개혁 속도낼 것&quot;,https://www.ytn.co.kr/_ln/0103_202405171135327601,https://n.news.naver.com/mnews/article/052/0002036573?sid=102,<b>정부</b>의 의대 증원 정책을 멈춰달라는 의료계의 집행정지 신청에 대해 1심에 이어 2심 법원도 <b>정부</b> 손을 들어줬습니다. <b>정부</b>는 내년 학년도부터 예정대로 의대 증원을 추진하는 등 의료 개혁에 속도를 내겠다고 밝혔습니다.... ,"Fri, 17 May 2024 11:35:00 +0900"
"정원주 대우건설 회장, 훈 마넷 캄보디아 총리 예방…&quot;부동산 개발사업 진출 ...",https://economist.co.kr/article/view/ecn202405170006,https://n.news.naver.com/mnews/article/243/0000059657?sid=101,"또 &quot;캄보디아는 신재생 발전, 수처리 등 다양한 인프라 사업을 계획하고 있으며 주거 부동산 외 산업단지, 물류허브 등의 사업에 대해서도 <b>정부</b>가 적극 지원할 예정&quot;이라고 밝혔다. 한편 대우건설은 전날... ","Fri, 17 May 2024 11:35:00 +0900"
정인화 광양시장·김순호 구례군수 “전남 의대는 순천대에 들어서야” 지지 ...,https://www.seoul.co.kr/news/publicnews/2024/05/17/20240517500056?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003451501?sid=100,"담보된 <b>정부</b> 주관 공모를 통해 이뤄져야 한다”고 강조했다. 그는 “동부권 지역주민, 의료계, 교육계가 적극 협력해 의대 유치를 위한 노력을 기울여야 한다”며 “구례군민과 함께 순천대학 의과대학 유치를 적극... ","Fri, 17 May 2024 11:35:00 +0900"
정청래 &quot;의장 결과에 당원 분노”…우원식 “그건 갈라치기” 충돌,https://www.joongang.co.kr/article/25249964,https://n.news.naver.com/mnews/article/025/0003360965?sid=100,"또 본인이 일본 후쿠시마 오염수 사태, 홍범도 장군 흉상 이전 논란 당시 <b>정부</b>에 대립각을 세운 점을 강조하며 “저도 그렇게 대충 살아온 사람이 아니다”라고 강조했다. 하지만 정 의원은 거듭 ‘당원 상처’를 언급하며... ","Fri, 17 May 2024 11:34:00 +0900"
"셀트리온, 브라질서 &quot;인플릭시맙 SC제형 브라질 공공의료 시스템 등록 권고&quot;",http://www.startuptoday.co.kr/news/articleView.html?idxno=201656,http://www.startuptoday.co.kr/news/articleView.html?idxno=201656,셀트리온은 최근 브라질 보건부 산하 기술위원회(CONITEC)에서 연방<b>정부</b> 공공의료 시스템에 인플릭시맙... 이번 결정은 브라질 <b>정부</b>에서 보건 의료의 질 향상 및 환자의 치료 접근성 강화를 위해 인플릭시맙 SC제형... ,"Fri, 17 May 2024 11:34:00 +0900"
"<b>정부</b>, '김값 잡기' 총력 &quot;유통 교란 엄정 대응…물가 안정 범부처 노력 강화&quot;",https://www.imaeil.com/page/view/2024051711272456472,https://n.news.naver.com/mnews/article/088/0000878351?sid=101,<b>정부</b>가 최근 고공행진하고 있는 김값을 잡기 위해 매점매석 등 유통 교란 행위를 엄정 대응하기로 했다. 김병환 기획재<b>정부</b> 1차관은 17일 <b>정부</b>세종청사에서 열린 '16차 일자리 전담반 태스크포스(TF) 및 제21차... ,"Fri, 17 May 2024 11:34:00 +0900"
"권익현 부안군수, 기후위기대응·에너지 전환 지방<b>정부</b>협의회서 탄소중립 부안...",https://www.ibuan.com/news/articleView.html?idxno=51716,https://www.ibuan.com/news/articleView.html?idxno=51716,권익현 부안군수는 지난 16일 광명 라까사호텔에서 열린 2024년 제1차 기후위기대응·에너지 전환 지방<b>정부</b>협의회에서 탄소중립 부안형 ESG를 발표하여 지방<b>정부</b> 기후변화 대응에 대한 선도적 방향을 제시하였다. 부안형... ,"Fri, 17 May 2024 11:34:00 +0900"
"정원주 대우건설 회장, 캄보디아 총리 예방…협력 방안 논의",https://www.news1.kr/articles/5418427,https://n.news.naver.com/mnews/article/421/0007545314?sid=101,"아울러 훈 마넷 총리는 &quot;캄보디아는 신재생 발전, 수처리 등 다양한 인프라 사업을 계획하고 있으며 주거부동산 외 산업단지, 물류허브 등의 사업에 대해서도 캄보디아 <b>정부</b>가 적극 지원할 예정&quot;이라고 밝혔다. 이와... ","Fri, 17 May 2024 11:34:00 +0900"
충남교육청 유보통합 브랜드 '유보이룸&amp;마주동행',http://www.goodmorningcc.com/news/articleView.html?idxno=309748,http://www.goodmorningcc.com/news/articleView.html?idxno=309748,"한편 유보통합은 영유아교육과 보육체계를 획기적으로 변화시키는 국정과제로, -보건복지부의 보육업무를 교육부로 이관하는 개정 <b>정부</b>조직법이 다음 달 27일 시행을 앞둔 상황이다. 교육청은 지난 3월 지역교육청과 시... ","Fri, 17 May 2024 11:34:00 +0900"
"피로 누적 호소해온 의대 교수들, '1주 휴진' 카드 꺼내나",https://www.moneys.co.kr/article/2024051708164537771,https://n.news.naver.com/mnews/article/417/0001002969?sid=102,법원이 의정 갈등에서 <b>정부</b> 손을 들어주며 내년 의대 증원이 현실화됐다. 이에 의대 교수는 '1주 휴진'을... 없다&quot;면서 &quot;<b>정부</b>가 우리를 더 탄압하면 떠날 수도 있다. <b>정부</b>에 의대증원의 부당성을 더 설득하고 국민 곁에서... ,"Fri, 17 May 2024 11:34:00 +0900"
올해들어 경기도 부동산 시장 상승세…'5가지 요인은?',https://www.fetv.co.kr/news/article.html?no=165648,https://www.fetv.co.kr/news/article.html?no=165648,▲누적된 주택공급 감소 ▲주담대 금리하락 ▲서울 지역 주택가격 회복세 ▲부동산 프로젝트파이낸싱(PF) 문제해결을 위한 <b>정부</b>의 노력 ▲GTX 노선 개통 등 개발호재 등이 상승 요인으로 작용한 것으로 업계는 보고... ,"Fri, 17 May 2024 11:34:00 +0900"
'AI 서울 정상회의' 21일 개막…주요국 정상·빅테크 참여한다,https://www.newsis.com/view/?id=NISX20240517_0002738172&cID=13005&pID=13100,https://n.news.naver.com/mnews/article/003/0012551202?sid=105,"AI 글로벌 포럼의 경우 우리 <b>정부</b>가 단독으로 주최한다. 우선 AI 서울 정상회의는 정상세션과 장관세션으로... KIST는 우리나라 최초의 <b>정부</b>출연 종합 연구기관(1966년)이자, 슈퍼컴퓨터가 도입(1988년)된 곳으로 우리나라... ","Fri, 17 May 2024 11:34:00 +0900"
[속보]&quot;전공의 부득의한 휴직 30일 인정…더 빨리 복귀해야&quot;,http://www.edaily.co.kr/news/newspath.asp?newsid=02125446638889904,https://n.news.naver.com/mnews/article/018/0005741772?sid=102,<b>정부</b>는 지난 2월 병원을 떠난 전공의들이 이유를 충분히 소명하면 집단행동으로 보지 않겠다고 언급한 바 있다. 이에 대해 전병왕 실장은 “집단행동으로 인해서 근무지를 이탈한 이 부분은 명령 위반으로 행정처분 대상도... ,"Fri, 17 May 2024 11:33:00 +0900"
"&quot;美 제외한 G7 등 13개국, 이스라엘에 경고서한…한국 포함&quot;&lt;獨매체&gt;",https://www.yna.co.kr/view/AKR20240517062600009?input=1195m,https://n.news.naver.com/mnews/article/001/0014692400?sid=100,그러면서 이스라엘 <b>정부</b>에 가자지구에서 악화 중인 인도주의 위기를 완화하기 위해 최선을 다할 것을... 한국 <b>정부</b>는 그동안 이스라엘-팔레스타인 문제를 해결하고 항구적 평화의 토대를 구축할 유일한 방안으로 '두... ,"Fri, 17 May 2024 11:33:00 +0900"
한눈에 읽는 신간,https://news.heraldcorp.com/view.php?ud=20240517050424,https://n.news.naver.com/mnews/article/016/0002310012?sid=103,"저자는 공동체의 성공적 운영을 위해 비용을 기꺼이 지불해야 하며, 이 과정에서 <b>정부</b>의 역할이 어느 때보다 중요하다고 강조한다. ▶내 이름은 데몬 코퍼헤드(바버라 킹솔버 지음·강동혁 옮김, 은행나무)=미국을 대표하는... ","Fri, 17 May 2024 11:33:00 +0900"
"한국, 인공지능·빅데이터분석·사물인터넷 도입률 OECD 회원 국가 중 1위",http://www.boannews.com/media/view.asp?idx=129847&kind=,http://www.boannews.com/media/view.asp?idx=129847&kind=,특히 우리나라의 ‘인공지능 지역 확산 추진 방향’ ‘K-클라우드 프로젝트’ ‘메타버스 신산업 선도 전략’ ‘메타버스 윤리원칙’ 등 이번 <b>정부</b>에서 역점을 두고 추진한 디지털 신기술 분야별 주요... ,"Fri, 17 May 2024 11:32:00 +0900"
"충남교육청, 충남 유보통합 브랜드 공개…‘유보이룸&amp;마주동행’ 선언",http://www.sisanews24.co.kr/13636,http://www.sisanews24.co.kr/13636,"유보통합은 영유아교육과 보육체계를 획기적으로 변화시키는 국정과제로, 내달 27일부터 보건복지부의 보육 업무를 교육부로 이관하는 개정 <b>정부</b>조직법 시행을 앞두고 있다. 충남교육청은 이에 대한 이해를 돕기 위해... ","Fri, 17 May 2024 11:32:00 +0900"
"검찰, 문재인 전 대통령 배우자 의전 담당직원 출국정지",https://www.dailian.co.kr/news/view/1362147/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002830764?sid=102,서씨는 항공사 실무 경험이 없는데도 문재인 <b>정부</b> 초기인 2018년 7월 이상직 전 의원이 이스타항공 자금으로... 서씨를 채용했을 개연성이 있다고 보고 당시 청와대와 <b>정부</b> 부처에서 근무한 인사들을 소환해 조사 중이다.,"Fri, 17 May 2024 11:32:00 +0900"
&quot;고용률·경제활동참가율 4월 기준 역대 최고&quot;,http://www.metroseoul.co.kr/article/20240517500088,http://www.metroseoul.co.kr/article/20240517500088,"고용부는 &quot;<b>정부</b>는 역동경제 구현을 통해 민간부문 양질의 일자리 창출을 뒷받침하는 한편, '사회이동성 개선방안'에 포함된 취약계층 일자리 지원 과제들도 차질없이 추진해 나갈 계획&quot;이라고 밝혔다. /세종=","Fri, 17 May 2024 11:32:00 +0900"
"의협 회장, 의료계 신청 기각한 판사에 “대법관 승진 회유 있었을 것”",https://www.chosun.com/national/welfare-medical/2024/05/17/QPPCMTIO4NF2BFWCUEJXDHSV3A/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003834755?sid=102,앞서 서울고법 행정7부(재판장 구회근)는 16일 의대생·전공의·교수 등이 “<b>정부</b>의 의대 증원을 막아달라”며... 재판부가 완전히 <b>정부</b>와 동일한 입장을 취해서 결국에는 우리나라 의료 시스템 자체를 철저히 망가뜨리는... ,"Fri, 17 May 2024 11:32:00 +0900"
"송미령 장관 “농안법, 소상공인까지 어려움 빠뜨려”",https://news.heraldcorp.com/view.php?ud=20240517050419,https://n.news.naver.com/mnews/article/016/0002310007?sid=101,"양곡법 개정안은 쌀값이 폭락하면 초과 생산량을 <b>정부</b>가 매입하도록 하는 내용이고, 농안법 개정안에는 농산물값이 기준 미만으로 하락하면 <b>정부</b>가 그 차액을 생산자에게 지급해주는 ‘가격보장제’가 담겼다. 송미령... ","Fri, 17 May 2024 11:32:00 +0900"
라인야후 사태 숨고르기…네이버 선택은?,http://www.smedaily.co.kr/news/articleView.html?idxno=291159,http://www.smedaily.co.kr/news/articleView.html?idxno=291159,사진/연합뉴스 대통령실 입장 표명으로 라인야후 사태가 숨 고르기에 들어가는 듯 했지만 일본 <b>정부</b>의 지분... 대통령실 고위 관계자는 &quot;네이버와 계속해서 소통해왔고 라인야후가 일본 <b>정부</b>에 제출할 보고서에 네이버... ,"Fri, 17 May 2024 11:32:00 +0900"
"대우건설 정원주 회장, 캄보디아 총리 만나 경제협력 방안 논의",https://www.thefairnews.co.kr/news/articleView.html?idxno=27539,https://www.thefairnews.co.kr/news/articleView.html?idxno=27539,"이어 훈 마넷 총리는 &quot;캄보디아는 신재생 발전, 수처리 등 다양한 인프라 사업을 계획하고 있으며, 주거부동산 외 산업단지, 물류허브 등의 사업에 대해서도 캄보디아 <b>정부</b>가 적극 지원할 예정&quot;이라고 밝혔다. 이와... ","Fri, 17 May 2024 11:32:00 +0900"
"검찰, 청와대 전 직원 출국정지…文 전 사위 채용 의혹 수사",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7965745&ref=A,https://n.news.naver.com/mnews/article/056/0011723012?sid=102,"검찰은 서 씨 채용과 이상직 전 의원의 중소벤처진흥공단 이사장 임명 사이 연관성을 의심하고 있으며, 전 <b>정부</b> 참모 등을 상대로 청와대 직권남용 의혹을 수사하고 있습니다. 한편 문 <b>정부</b> 출신 민주당 국회의원 당선인... ","Fri, 17 May 2024 11:31:00 +0900"
"대전시, 지역국방벤처와 방산일류도시 힘모은다",https://www.sedaily.com/NewsView/2D981VC9XF,https://n.news.naver.com/mnews/article/011/0004341883?sid=102,최근 과학기술 강군 육성 등 <b>정부</b>의 방산 수출 확대 기조와 함께 국내 방산기업들의 세계시장 수출이 증가함에 따라 시 차원에서 지역 중소벤처기업의 국방 분야 진입 및 육성을 지원하게 된다. 협약기업은 앞으로 군... ,"Fri, 17 May 2024 11:31:00 +0900"
"尹대통령, 與 초선들에 &quot;소수 여당이지만 위축되지 말라&quot;",https://www.yna.co.kr/view/AKR20240517065800001?input=1195m,https://n.news.naver.com/mnews/article/001/0014692399?sid=100,&quot;<b>정부</b>·여당으로서 권한 있어&quot;…'거부권·예산편성권' 언급 &quot;당을 더 예우·존중하겠다…필요한 것들 적극... 17일 복수의 참석자들에 따르면 윤 대통령은 &quot;<b>정부</b>·여당은 <b>정부</b>·여당으로서의 권한이 있으니 소수라고 기죽지... ,"Fri, 17 May 2024 11:31:00 +0900"
"권익현 부안군수, 지방<b>정부</b> 기후위기 대응 방향 제시",http://www.inews24.com/view/1720588,https://n.news.naver.com/mnews/article/031/0000837359?sid=102,권익현 전북자치도 부안군수가 지방<b>정부</b>의 기후변화 대응에 대한 선도적 방향을 제시해 눈길을 끌었다. 권 군수는 지난 16일 광명 라까사호텔에서 열린 2024년 제1차 기후위기대응·에너지 전환 지방<b>정부</b>협의회에서... ,"Fri, 17 May 2024 11:31:00 +0900"
<b>정부</b> &quot;근무 전공의 1주새 20명 늘어…용기 내 병원 돌아와달라&quot;,https://www.yna.co.kr/view/AKR20240517066400530?input=1195m,https://n.news.naver.com/mnews/article/001/0014692398?sid=102,가운데 <b>정부</b>가 조속한 복귀를 재차 촉구했다. 전병왕 중앙재난안전대책본부(중대본) 제1통제관(보건복지부... <b>정부</b>는 의료계의 의대 증원 집행정지 항고심 사건에 대해 전날 법원이 각하와 기각의 결정을 내린 데 따라... ,"Fri, 17 May 2024 11:31:00 +0900"
조국혁신당 “강남역 살인사건 8주기…여성들 마음엔 아직도 있다”,https://news.heraldcorp.com/view.php?ud=20240517050409,https://n.news.naver.com/mnews/article/016/0002310002?sid=100,"이어 “하지만, 윤석열 <b>정부</b>는 여성가족부 폐지를 공언했다. 성평등사업을 중단했고, 예산을 없애는가 하면... 최근 유엔 여성차별철폐위원회도 한국 <b>정부</b>에 우려를 쏟아냈다”고 지적했다. 그러면서 “자유롭고 안전한... ","Fri, 17 May 2024 11:30:00 +0900"
기재차관 &quot;농축수산물값 여전히 높아‥김 유통교란 엄정대응&quot;,https://imnews.imbc.com/news/2024/econo/article/6599173_36452.html,https://n.news.naver.com/mnews/article/214/0001349180?sid=101,김병환 기획재<b>정부</b> 1차관이 &quot;일부 농·축·수산물 가격이 여전히 높고 이상기후와 국제유가 변동성 확대 등 불확실성이 큰 상황&quot;이라고 말했습니다. 김 차관은 오늘 <b>정부</b>세종청사에서 열린 '16차 일자리 전담반... ,"Fri, 17 May 2024 11:30:00 +0900"
"행안부, ‘전산사고 재발 방지 점검회의’ 개최",http://www.boannews.com/media/view.asp?idx=129848&kind=,http://www.boannews.com/media/view.asp?idx=129848&kind=,"<b>정부</b>24 등 전산망 개선 종합대책 이행 상황 및 전산사고 재발 방지 대책 점검·논의[보안뉴스 박미영 기자]... 점검하고, <b>정부</b>24 민원서류 오발급 등 전산사고 재발 방지를 위한 대책을 논의했다.먼저 종합대책의 총 26개... ","Fri, 17 May 2024 11:30:00 +0900"
[헤럴드포럼] <b>정부</b>가 보증하는 우수 디자인훈장 ‘GD마크’,https://news.heraldcorp.com/view.php?ud=20240517050411,https://n.news.naver.com/mnews/article/016/0002310000?sid=101,산업디자인진흥법에 따라 우수한 디자인상품을 선정해 <b>정부</b> 인증 ‘GD(Good Design)’ 마크를 부여한다. 1985년 디자인을 통한 수출증대와 경제발전이라는 당대의 염원을 이루고자 시작됐다. GD상품 선정은 국가가 기업... ,"Fri, 17 May 2024 11:30:00 +0900"
국립부경대 교원창업기업 와이블 ‘벤처기업 인증’,http://www.betanews.net:8080/article/1466655.html,http://www.betanews.net:8080/article/1466655.html,"이번 벤처기업 선정으로 ㈜와이블은 최대 5년간 법인세 감면 혜택은 물론, 올해부터 시행하는 각종 <b>정부</b> 지원 사업에서 가점 혜택 및 정책자금 등의 다양한 <b>정부</b> 지원을 받게 됐다.","Fri, 17 May 2024 11:30:00 +0900"
"대우건설 정원주 회장, 한-캄 정상회담차 방한한 훈 마넷 캄보디아 총리 예방",http://www.popcornnews.net/news/articleView.html?idxno=59836,http://www.popcornnews.net/news/articleView.html?idxno=59836,"이어 훈 마넷 총리는 &quot;캄보디아는 신재생 발전, 수처리 등 다양한 인프라 사업을 계획하고 있으며, 주거부동산 외 산업단지, 물류허브 등의 사업에 대해서도 캄보디아 <b>정부</b>가 적극 지원할 예정&quot;이라고 밝혔다. 이와... ","Fri, 17 May 2024 11:30:00 +0900"
"국토부, 생애주기별 주거지원 및 기업형 장기임대 공급 추진",https://www.dailian.co.kr/news/view/1362168/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002830762?sid=101,박상우 국토부 장관은 &quot;앞으로도 <b>정부</b>의 주거복지 정책 추진에 훌륭한 길잡이가 돼 주시길 바란다&quot;며 &quot;<b>정부</b>에서는 각계의 정책 제언을 적극 반영해 국민이 공감할 수 있는 주거복지 정책을 마련하기 위해 더욱 노력해 나갈... ,"Fri, 17 May 2024 11:30:00 +0900"
&quot;현상금 67억&quot;…미국 대기업 위장 취업한 북한 노동자 수배중,http://news.mt.co.kr/mtview.php?no=2024051709044642181,https://n.news.naver.com/mnews/article/008/0005039151?sid=104,미국 <b>정부</b>가 현상금 500만달러(약 67억원)를 내걸고 미국 기업에 위장 취업해 최소 680만달러(약 92억원)를... 미국 <b>정부</b> 기관에도 취업하려 했지만 실패한 것으로 전해진다. 이들은 이 과정에서 미국 국적의 크리스티나... ,"Fri, 17 May 2024 11:30:00 +0900"
우원식 “상임위 배분 6월 중 끝낼 것”,https://news.heraldcorp.com/view.php?ud=20240517050415,https://n.news.naver.com/mnews/article/016/0002310004?sid=100,우 의원은 그러면서 ▷후쿠시마 원전 오염수 문제 당시 15일 간의 단식 ▷홍범도 장군 흉상 이전 당시 강경 대응 ▷11년간의 을지로위원회 활동 등 <b>정부</b>·여당과 재벌·대기업 등에 맞섰던 과거 경력을 설명했다. 우 의원의... ,"Fri, 17 May 2024 11:30:00 +0900"
"농협금융, 농촌 폐전자제품 수거 봉사…&quot;ESG 가치 실천&quot;",http://www.efnews.co.kr/news/articleView.html?idxno=111974,http://www.efnews.co.kr/news/articleView.html?idxno=111974,"한편, E-순환거버넌스는 <b>정부</b>, 공공기관, 기업, 시민단체 등과 협력해 폐전자제품의 올바른 자원 순환 체계를 구축, 운영하고 회수·재활용 분야의 ESG 경영활동을 선도하는 범국민적인 기구를 말한다. [파이낸셜신문=]","Fri, 17 May 2024 11:30:00 +0900"
"김여정, &quot;개량형 방사포 등은 수출용 아닌 '서울' 향한 것&quot;",http://www.tongilnews.com/news/articleView.html?idxno=210691,http://www.tongilnews.com/news/articleView.html?idxno=210691,"'서울이 허튼 궁리를 하지 못하게 만드는데 쓰이게 된다'는 위협 발언에 대해서는 &quot;북한의 어떠한 군사적 위협에 대해서도 우리 <b>정부</b>는 강력한 한미동맹을 바탕으로 철저하게 준비하고 있다&quot;며, 오판하지 말라고... ","Fri, 17 May 2024 11:30:00 +0900"
"경산시,‘2024년 로봇 플래그쉽 사업’ 공모 선정",http://robotzine.co.kr/entry/270081,http://robotzine.co.kr/entry/270081,중앙<b>정부</b>와 지방<b>정부</b>의 협력 기반 지역 로봇산업 융합 프로젝트로 올해 새로 마련됐다 이번 공모 선정은 한국로봇융합연구원(KIRO)이 주관하고 경상북도 경산시 구미시와 한국섬유기계융합연구원(KOTMI)... ,"Fri, 17 May 2024 11:30:00 +0900"
‘무대응’ 일관하던 국민의힘 라인사태 상임위 참석 가닥,https://news.heraldcorp.com/view.php?ud=20240517050417,https://n.news.naver.com/mnews/article/016/0002309997?sid=100,사태 초반 윤석열 <b>정부</b>의 대응이 부족하다는 평가가 나오는 가운데 야권에서 ‘반일 프레임’까지 걸자 ‘무대응’보다는 ‘맞대응’이 낫다고 판단한 것이다. 하지만 국민의힘의 전향적 태도에도 의사일정은 난항을... ,"Fri, 17 May 2024 11:30:00 +0900"
"이재명 “전세사기법, 28일 반드시 통과”",https://news.heraldcorp.com/view.php?ud=20240517050416,https://n.news.naver.com/mnews/article/016/0002309998?sid=100,<b>정부</b>의 전세사기 대책에 실망해 세상을 등진 첫 희생자가 나온 지 1년 3개월 만에 여덟번째 희생자가 나왔다”며 “앞으로 얼마나 더 많은 희생자가 나올지 참으로 걱정된다”고 했다. 이 대표는 “그 긴 시간 동안 <b>정부</b>는... ,"Fri, 17 May 2024 11:30:00 +0900"
"中매체, 푸틴 하얼빈 방문에 '中 동북-러 극동' 협력 부각",https://www.yna.co.kr/view/AKR20240517066100083?input=1195m,https://n.news.naver.com/mnews/article/001/0014692395?sid=104,유리 트루트네프 지역발전 담당 부총리 겸 극동전권대표는 작년 12월 베이징에서 열린 '러시아 극동-중국 동북 지역 개발을 위한 <b>정부</b> 간 위원회' 회의 후 극동-동북 지역 교역액이 꾸준히 증가해 2023년 한 해에 270억달러... ,"Fri, 17 May 2024 11:30:00 +0900"
"[특징주] 동구바이오제약, 세계최초 조루복합제 개량신약 품목허가…저출산 정...",https://www.financialpost.co.kr/news/articleView.html?idxno=205339,https://www.financialpost.co.kr/news/articleView.html?idxno=205339,특히 이번 조루복합제가 허가되면서 내달 <b>정부</b>가 발표예정인 저출산정책의 수혜를 받을 것이란 기대감도... 여기에 씨티씨바이오는 윤석열 <b>정부</b>의 '저출생 종합 마스터플랜'이 이르면 내달 초 공개 될 것으로... ,"Fri, 17 May 2024 11:30:00 +0900"
[종합] 이번주 전공의 20명 추가 복귀…복지부 &quot;휴직사유 소명해 달라&quot;,https://www.newspim.com/news/view/20240517000552,https://www.newspim.com/news/view/20240517000552,<b>정부</b>의 의과대학 증원 정책에 반발해 사직서를 제출한 전공의 20명이 1주일 새 복귀했다. 전병왕 복지부 보건의료정책실장은 17일 <b>정부</b>세종청사에서 '의사 집단행동 중앙사고수습본부 브리핑'을 열고 이같이 밝혔다. 전... ,"Fri, 17 May 2024 11:30:00 +0900"
윤진식 “韓 경제계에 대한 美 긍정 여론 조성 필요”,https://news.heraldcorp.com/view.php?ud=20240517050413,https://n.news.naver.com/mnews/article/016/0002310005?sid=101,"소재 국제스파이뮤지엄에서 조현동 주미한국대사, 데럴 아이사 하원의원, 조 윌슨 하원의원 등 미 <b>정부</b>... 투자 지역의 주<b>정부</b>를 방문해 투자 활동을 지원하고 양국 간 공급망 협력을 더욱 구체화할 예정”이라고 말했다.","Fri, 17 May 2024 11:30:00 +0900"
홍콩ELS·민생금융 여파…외국계은행 실적 '먹구름',https://www.mediapen.com/news/view/920213,https://www.mediapen.com/news/view/920213,한국씨티은행은 <b>정부</b>의 민생금융지원에 부응하면서 10%대의 순이익 후퇴가 불가피했다. 다만 이자... 한국씨티은행은 <b>정부</b>의 민생금융지원에 부응하면서 10%대의 순이익 후퇴가 불가피했다. 다만 이자·비이자 등... ,"Fri, 17 May 2024 11:30:00 +0900"
"셀트리온 '램시마SC', 브라질 공공시장 진출 청신호",https://view.asiae.co.kr/article/2024051711304380016,https://n.news.naver.com/mnews/article/277/0005419655?sid=101,셀트리온은 최근 브라질 보건부 산하 기술위원회(CONITEC)에서 연방<b>정부</b> 공공의료 시스템에 인플릭시맙... 기존의 정맥주사 제품인 램시마도 지난해 브라질에서 연방<b>정부</b> 입찰 수주를 포함해 57만병 이상의 제품을 공급하며... ,"Fri, 17 May 2024 11:30:00 +0900"
"[인터뷰] 김준형 &quot;尹 2년, 외교 망가져…'런종섭 방지법' 만들 것&quot;",http://news.tf.co.kr/read/ptoday/2099054.htm,https://n.news.naver.com/mnews/article/629/0000288707?sid=100,있어&quot;…<b>정부</b> 대응 촉구 &quot;외교가 망가지는 걸 더 두고 볼 순 없다.&quot; 김준형 조국혁신당 당선인은 지난 14일 &lt;더팩트&gt;와의 인터뷰에서 윤석열 <b>정부</b>의 외교를 '전쟁'으로 규정했다. &quot;우방국과도 이익을 놓고 치열하게 협상해야... ,"Fri, 17 May 2024 11:30:00 +0900"
"정원주 “도시개발 경쟁력, 캄보디아 경제기여 확신”",https://news.heraldcorp.com/view.php?ud=20240517050405,https://n.news.naver.com/mnews/article/016/0002309996?sid=101,"이어 “캄보디아는 신재생 발전, 수처리 등 다양한 인프라 사업을 계획하고 있으며, 주거부동산 외 산업단지, 물류허브 등에 대해서도 사업기회가 열려 있고 캄보디아 <b>정부</b>도 이를 적극 지원할 예정”이라고 밝혔다.","Fri, 17 May 2024 11:29:00 +0900"
"“하마스 태국인 인질 2명 사망”…태국, ‘전원 즉각 석방’ 촉구",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7965742&ref=A,https://n.news.naver.com/mnews/article/056/0011723007?sid=104,태국 외교부는 성명을 통해 “이스라엘 <b>정부</b>로부터 가용한 증거를 고려한 결과 인질 명단에 있던 태국인 중... 지난해 10월 이후 태국 <b>정부</b>는 공군기 등을 동원해 귀국을 원하는 노동자 약 8천 명을 본국으로 대피시켰으나... ,"Fri, 17 May 2024 11:29:00 +0900"
&quot;'빌라 기피 현상에&quot; 전세보증 주택가격 산정 방식 변경…감정평가 활용,http://www.edaily.co.kr/news/newspath.asp?newsid=02118886638889904,https://n.news.naver.com/mnews/article/018/0005741771?sid=101,<b>정부</b>는 지난해 전세보증금 반환보증이 전세사기에 악용됐다는 지적에 따라 보증 가입요건을 대폭 강화했다.... <b>정부</b>는 주택가격을 보다 합리적으로 산정하기 위해 비아파트 주택가격 산정에서 후순위로 밀려있는... ,"Fri, 17 May 2024 11:29:00 +0900"
<b>정부</b> “의대증원 현명한 판결...국민 뜻에 따라 의료개혁 사명 다하겠다”,https://www.mk.co.kr/article/11017786,https://n.news.naver.com/mnews/article/009/0005304720?sid=100,<b>정부</b>가 의대 증원·배분 효력 집행정지 신청을 기각·각하한 법원의 결정을 존중해 의료개혁을 성공적으로... <b>정부</b>는 전공의들의 복귀를 독려하는 한편 비상진료체계 운영에 역량을 모을 방침이다. 다만 의료계는 여전히... ,"Fri, 17 May 2024 11:29:00 +0900"
